103938,Lauren Martinez,South Central,Elite Nation Team 1,Bexar Athletics CrossFit,Female,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10394,Amanda DeRosa,,,,Female,31,5'4",130 lb,3:46,8:34,3:06,27:10,356,0:00,21:55,165 lb,118 lb,270 lb,215 lb,0
103940,Daniel Dery,Central East,crossft deviate,CrossFit Deviate,Male,22,5'10",175 lb,--,--,--,--,--,--,--,--,--,--,--,--
103942,Brenden Sall,Central East,HyperFit USA CrossFit Ann Arbor,CrossFit Ann Arbor,Male,20,5'10",195 lb,--,--,--,--,--,--,--,205 lb,195 lb,385 lb,--,--
103943,Robert Payton,South East,,CrossFit Siege,Male,54,5'6",171 lb,7:27,9:50,--,30:30,309,1:29,24:51,145 lb,75 lb,295 lb,315 lb,22
103944,ERIN MCBRIDE,South East,CrossFit Tucker,CrossFit Tucker,Female,29,5'5",140 lb,--,--,5:43,--,--,--,30:05,45 lb,45 lb,60 lb,--,0
103947,Demetrios Gourgoulianis,Mid Atlantic,Crossfit Krypton,CrossFit Krypton,Male,33,5'8",163 lb,4:39,10:44,--,--,291,--,--,185 lb,135 lb,315 lb,245 lb,--
103948,Emma Brayfield,Central East,CrossFit M2,CrossFit M2,Female,21,5'1",99 lb,--,--,--,--,--,--,--,90 lb,70 lb,105 lb,125 lb,8
10395,JODI TRIFFETT,Australia,,CrossFit Jervis Bay,Female,35,162 cm,60 kg,5:34,0:00,3:25,0:00,--,1:31,0:00,63 kg,43 kg,125 kg,80 kg,20
103950,Ryan Brennan,Mid Atlantic,CrossFit King of Prussia,CrossFit King of Prussia,Male,32,6'2",245 lb,5:47,--,2:01,23:49,--,1:25,--,310 lb,225 lb,505 lb,425 lb,17
103951,Polly Barker,South Central,CrossFit Lake Charles South,Hurricane CrossFit,Female,37,5'5",145 lb,--,--,--,--,--,--,--,--,--,--,--,--
103953,Harry Venis,South East,Tough as Nails,CrossFit Tough as Nails,Male,25,5'10",185 lb,3:06,--,3:18,--,--,--,--,255 lb,175 lb,455 lb,350 lb,24
103958,Casey Spicer,Central East,CrossFit Nashville,CrossFit Nashville,Male,29,6'1",230 lb,5:33,--,3:02,--,--,1:15,24:32,275 lb,225 lb,455 lb,425 lb,20
10396,Valerie Hays,North West,Team Yakima,Yakima CrossFit,Female,27,5'4",154 lb,4:10,11:04,2:38,0:00,--,1:15,25:10,170 lb,140 lb,325 lb,280 lb,24
103961,Konrad Thallner,North East,,Unaffiliated,Male,19,5'10",170 lb,5:05,9:20,4:40,--,--,--,20:55,215 lb,155 lb,385 lb,330 lb,--
103962,Taylor Yong,South Central,The Human Lab,CrossFit The Human Laboratory,Male,24,5'9",175 lb,8:42,10:45,--,--,--,--,--,--,145 lb,335 lb,300 lb,--
103963,Liz Bender,Northern California,,CrossFit Golden Gate,Female,30,5'9",150 lb,5:59,--,--,--,--,--,--,135 lb,95 lb,225 lb,185 lb,--
103965,steve skidds,North West,Rainier CrossFit,Rainier CrossFit,Male,41,--,--,--,--,--,--,--,--,--,225 lb,165 lb,395 lb,325 lb,40
103967,Jeff Napieralski,Central East,SPC Crossfit 2,SPC CrossFit,Male,34,--,--,--,--,--,--,--,--,--,--,--,--,--,--
103968,Monica Garcia,North East,CrossFit Westchester,CrossFit Westchester,Female,34,5'2",136 lb,--,--,--,--,--,--,--,135 lb,--,215 lb,195 lb,--
10397,Riley T. Nicholson,South East,,Upstate CrossFit,Male,51,6'2",220 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
103970,Kevin Curtis,North Central,crossfit eclipse,CrossFit Eclipse,Male,25,6'1",185 lb,3:14,8:03,3:02,--,418,--,--,205 lb,185 lb,355 lb,345 lb,--
103973,Micheal Hamlett,South Central,SSCF,S & S CrossFit,Male,30,6'0",183 lb,--,--,--,--,6,--,--,--,185 lb,335 lb,305 lb,--
103974,Jeremy Bressler,Mid Atlantic,,CrossFit FiveStar,Male,33,5'8",162 lb,--,--,--,--,--,--,--,--,--,--,230 lb,--
103975,Carl Parkes,Europe,Second City CrossFit,Second City CrossFit,Male,42,5'10",80 kg,--,--,--,--,--,--,--,--,--,--,--,--
103976,Roy Ruiz,Northern California,,CrossFit 364,Male,37,--,--,--,--,--,--,--,--,--,--,--,--,--,--
103978,Connor Capizzano,North East,,,Male,24,5'9",155 lb,--,--,--,--,--,--,--,205 lb,175 lb,355 lb,320 lb,35
103979,Mike Raposo,North East,Whaling City Beasts,Whaling City CrossFit,Male,27,6'1",187 lb,4:17,--,--,--,--,--,--,215 lb,--,465 lb,285 lb,--
103983,Mary Deet,Mid Atlantic,Crossfit Athletics,CrossFit Athletics,Female,25,5'8",128 lb,--,--,--,--,--,--,--,--,--,--,--,--
103984,Jenn Gargiulo,North East,,CrossFit Link,Female,43,--,--,--,--,--,--,--,--,--,--,--,--,--,--
103985,Michael Stults,South West,CrossFit Blur,CrossFit Blur,Male,24,6'1",170 lb,3:19,10:21,3:54,--,--,1:01,21:00,220 lb,165 lb,335 lb,295 lb,45
103988,Jen Smith,Canada West,CrossFit Lloydminster,CrossFit Lloydminster,Female,30,5'7",189 lb,--,--,--,--,--,--,--,--,--,305 lb,210 lb,--
10399,Troy Hupp,North Central,,Unaffiliated,Male,39,6'4",215 lb,3:45,9:00,2:47,25:00,325,1:10,21:00,255 lb,185 lb,425 lb,335 lb,35
103990,Michael Chambers,Northern California,Telegraph CrossFit,Telegraph CrossFit,Male,30,6'2",185 lb,--,8:15,--,--,--,--,--,205 lb,165 lb,335 lb,265 lb,--
103993,George Roland,South East,CrossFit 904,CrossFit 904,Male,42,6'6",240 lb,--,--,--,--,--,1:42,37:52,185 lb,135 lb,310 lb,255 lb,--
103994,Max Parisien-La Salle,Canada East,CrossFit Montreal,CrossFit Montreal,Male,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--
103995,Georgina Dowd,Australia,CrossFit Dunedin,CrossFit Dunedin,Female,29,--,52 kg,--,--,--,--,--,--,--,--,--,--,--,--
103999,Sonja Smit,Africa,,CrossFit ECX,Female,34,164 cm,57 kg,--,--,--,--,--,--,--,--,--,--,--,--
10400,Jared Levin,,,,Male,19,6'0",190 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
104003,Noel Estrada,North West,Sasquatch CrossFit,Sasquatch CrossFit,Male,41,--,168 lb,5:02,--,3:18,--,--,--,--,--,--,375 lb,345 lb,--
104005,Lindsay Walker,Central East,,,Female,25,5'5",140 lb,5:20,10:13,3:00,--,--,--,--,140 lb,100 lb,315 lb,185 lb,--
104006,Tim Shannon,Central East,,CrossFit AZO,Male,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104007,Joe Sapinoso,Northern California,,,Male,26,5'7",165 lb,4:58,--,2:00,--,--,--,--,210 lb,135 lb,405 lb,315 lb,--
104008,Jason Nelson,North Central,CrossFit AMRAP,CrossFit AMRAP,Male,36,5'9",171 lb,6:14,--,5:42,--,289,--,--,165 lb,125 lb,335 lb,225 lb,14
104009,Marta Sarnacka,Canada East,Square One CrossFit,Square One CrossFit,Female,32,--,144 lb,--,--,--,--,--,--,--,--,--,--,--,--
10401,Nate Libeu,Southern California,CrossFit Bako,CrossFit Bako,Male,30,--,--,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
104014,Rob Thomas,South East,CrossFit Tucker,CrossFit Tucker,Male,49,6'0",165 lb,--,--,--,--,236,--,--,--,--,--,--,--
104015,Gary Delpaul,Australia,Wiser1CrossFit Warriors,Wiser 1 CrossFit,Male,47,186 cm,78 kg,--,--,--,--,--,--,--,77 kg,--,--,97 kg,--
104019,Rick Daniels-Mulholland,Central East,Crossfit Knoxville North,CrossFit Knoxville North,Male,25,6'4",236 lb,--,--,--,--,--,--,--,--,--,--,--,--
10402,Kristine Safranek,Central East,CrossFit Transformation,CrossFit Transformation,Female,41,5'2",--,4:19,0:00,3:18,23:32,337,1:21,0:00,165 lb,120 lb,335 lb,270 lb,20
104021,Adrienne Beacom,Canada West,Natural Strength CrossFit,Natural Strength CrossFit,Female,22,168 cm,68 kg,--,--,--,--,--,--,--,110 lb,65 lb,185 lb,155 lb,--
104022,Ryan Kalcich,North Central,,CrossFit Manitowoc,Male,33,6'3",220 lb,--,--,--,--,--,--,--,--,--,--,--,--
104024,Brad Wallis,Canada West,Team Taranis,CrossFit Taranis,Male,27,5'11",195 lb,4:45,9:39,2:34,24:54,316,--,--,225 lb,175 lb,--,--,--
104025,Jonathan Martin,Southern California,Block Crossfit,Block CrossFit,Male,30,5'10",160 lb,--,--,--,--,--,--,--,200 lb,135 lb,350 lb,--,--
104026,kyle trinh,Northern California,,CrossFit Barbera,Male,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104027,Megan LaCoste,South Central,,CrossFit in the Bluff,Female,27,5'6",150 lb,4:17,12:25,--,--,--,--,28:00,135 lb,--,225 lb,250 lb,--
104028,Alex Johng,North Central,Kearney CrossFit,Kearney CrossFit,Male,24,5'7",140 lb,--,10:50,--,--,--,--,--,205 lb,115 lb,305 lb,295 lb,50
104029,Anthony Case,North East,Team Pioneer Valley CrossFit,Pioneer Valley CrossFit,Male,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10403,Tim Anderson,Northern California,South Tahoe CrossFit,South Tahoe CrossFit,Male,58,6'0",190 lb,4:08,10:13,2:54,27:28,312,0:00,0:00,195 lb,165 lb,455 lb,345 lb,44
104030,Michele East,South East,Team Tigress,CrossFit Deerfield Beach,Female,35,5'5",148 lb,7:55,--,--,--,281,--,--,125 lb,100 lb,250 lb,190 lb,--
104031,Armando Vasquez,South Central,CrossFit Laredo,CrossFit Laredo,Male,18,5'6",195 lb,--,--,--,--,--,--,--,225 lb,155 lb,405 lb,265 lb,46
104034,Brett Huff,Southern California,CrossFit Coronado,CrossFit Coronado,Male,35,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104036,Rick Monzon,North East,CrossFit NYC,CrossFit NYC,Male,41,5'7",220 lb,6:41,--,3:58,26:35,--,--,--,195 lb,--,365 lb,335 lb,19
104037,Stephanie Abundiz,Southern California,,District 7 CrossFit,Female,24,5'1",120 lb,--,--,--,--,--,--,--,--,--,--,155 lb,--
104038,Socrates Christoforou,South East,Muscle Farmers,CrossFit Muscle Farm,Male,33,5'11",172 lb,5:03,--,--,20:10,--,--,--,--,--,345 lb,295 lb,40
10404,Alicia Koontz,,,,Female,26,5'3",120 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,0 lb,0 lb,0 lb,0 lb,--
104040,Christy O'Loughlin,North East,CrossFit Florian,CrossFit Florian,Female,31,5'5",--,--,--,--,--,--,--,27:00,120 lb,85 lb,--,--,--
104042,Derrick Fish,North East,,CrossFit One Life,Male,26,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104044,Pat Byrnes,North East,Crossfit Tribe,CrossFit Tribe,Male,30,5'8",155 lb,3:09,7:30,3:30,20:03,375,1:05,21:00,265 lb,190 lb,455 lb,365 lb,25
104045,Tom Keller,North Central,Reckless CrossFit,Reckless CrossFit,Male,47,5'11",192 lb,--,--,--,--,198,1:25,27:25,170 lb,135 lb,285 lb,220 lb,6
104047,Steve Gallagher,South Central,West Plano Crossfit,West Plano CrossFit,Male,26,6'0",166 lb,6:10,9:16,--,--,351,--,--,185 lb,--,345 lb,265 lb,--
104048,Brian Micciulli,South West,CrossFit Verve,CrossFit Verve,Male,38,6'1",205 lb,--,--,--,--,--,--,--,--,--,--,--,--
10405,Andrew Malek-Zadeh,Northern California,Hercules Titans,Hercules CrossFit,Male,26,6'1",210 lb,3:23,0:00,1:47,0:00,--,0:00,21:14,--,--,--,--,--
104050,Emily Nichols,Central East,CrossFit 317,CrossFit 317,Female,29,5'6",--,6:26,12:01,--,31:46,--,--,28:01,115 lb,85 lb,215 lb,155 lb,20
104052,Zackery Marler,South East,,CrossFit Essentials,Male,31,5'9",160 lb,--,9:13,--,--,--,--,--,--,155 lb,365 lb,--,--
104054,Ryan Isaac,South West,Copper Mountain CrossFit,Copper Mountain CrossFit,Male,32,6'0",190 lb,--,--,--,--,--,--,19:00,0 lb,0 lb,0 lb,0 lb,--
104056,Jason Stewart,South Central,CrossFit Lake Charles South,Hurricane CrossFit,Male,32,6'3",220 lb,4:40,11:09,2:54,0:00,312,0:00,0:00,245 lb,155 lb,405 lb,385 lb,22
104058,robert phelan,Mid Atlantic,,,Male,44,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10406,Jeff Vanlandingham,South Central,Red and Black CrossFit,Red and Black CrossFit,Male,28,--,--,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
104061,Jake Powers,Central East,CrossFit Fishers Dragon Slayers,CrossFit Fishers,Male,28,6'2",215 lb,3:03,--,2:05,--,--,--,--,275 lb,175 lb,535 lb,405 lb,--
104062,Colleen Schaffer,South West,,,Female,28,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104063,David Marshall,North Central,CrossFit AMRAP,CrossFit AMRAP,Male,28,6'4",225 lb,3:30,9:17,2:01,21:00,--,--,--,285 lb,205 lb,485 lb,420 lb,28
104064,Ashley Flynn,North Central,CrossFit Lincoln,CrossFit Lincoln,Female,29,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104065,Nicole Phillips,Mid Atlantic,Metro CrossFit,Metro CrossFit,Female,28,5'5",138 lb,4:55,--,4:50,--,311,1:22,--,150 lb,118 lb,250 lb,210 lb,30
10407,nathan wilson,Central East,Derby City CrossFit,Derby City CrossFit,Male,23,6'1",210 lb,3:13,8:40,3:07,0:00,--,0:00,0:00,295 lb,260 lb,455 lb,405 lb,--
104070,Matty De la Fuente,Northern California,CrossFit CSA,CrossFit CSA,Male,26,5'8",174 lb,--,--,--,--,--,--,--,--,--,--,--,--
104072,alun brown,Europe,CrossFit 31,Bridgend CrossFit 31,Male,39,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104073,Karma Gurung,Central East,Motor City CrossFit,Motor City CrossFit,Male,26,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104074,Monique Lewis,Canada East,CrossFit Cordis,CrossFit Cordis,Female,45,5'7",120 lb,--,--,--,--,0,--,--,--,--,--,--,--
104075,Natalie Conboy,Southern California,CrossFit Malibu,CrossFit Malibu,Female,24,5'4",137 lb,--,--,--,--,--,1:42,--,44 kg,--,70 kg,65 kg,10
104076,Andrew Mosier,Central East,Spartan CrossFit,Spartan CrossFit,Male,20,5'11",180 lb,3:11,--,--,--,--,--,--,225 lb,175 lb,405 lb,345 lb,45
104077,troy barron,South West,Crossfit Littleton,CrossFit Littleton,Male,46,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104078,JOSE ISRAEL MATA VELAZQUEZ,Latin America,Fit Studio,Fit Studio CrossFit,Male,29,176 cm,71 kg,--,--,--,--,--,--,--,--,--,--,--,--
104079,Danielle Rodrigues,Southern California,CrossFit Bako,CrossFit Bako,Female,42,5'5",155 lb,11:46,11:58,--,--,--,2:00,30:13,95 lb,63 lb,170 lb,90 lb,1
10408,James Rader,,,,Male,41,5'10",177 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
104080,Peter O'Brien,Australia,CrossFit Loaded,CrossFit Loaded,Male,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104081,Brittany Brown,Canada West,,CrossFit South Surrey,Female,22,5'7",140 lb,--,--,--,--,--,--,--,--,--,--,--,--
104082,Tina Le,Northern California,NorCal CrossFit,NorCal CrossFit,Female,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104083,Eric Varner,Southern California,CrossFit Chatsworth,CrossFit Chatsworth,Male,20,5'6",150 lb,4:50,9:07,3:19,23:09,--,--,--,225 lb,175 lb,365 lb,--,40
104085,Maria Smith,Australia,CrossFit Dunedin,CrossFit Dunedin,Female,45,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104086,Richy Gately,North East,CrossFit Woburn,CrossFit Woburn,Male,22,6'3",205 lb,--,--,--,--,--,--,20:54,--,--,405 lb,315 lb,--
104087,Nicole Moore,North East,CrossFit Prototype,CrossFit Prototype,Female,26,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104089,Jason Burgess,South Central,,CrossFit HEB,Male,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10409,Cheryl Pfeffer,,,,Female,33,158 cm,61 lb,5:04,0:00,0:00,27:23,--,1:17,0:00,57 kg,45 kg,117 kg,100 kg,20
104090,Lyndsy Snelson,Mid Atlantic,CrossFit Annapolis,CrossFit Annapolis,Female,28,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104092,Patrick Bartoshyk,Canada West,CrossFit Lethbridge,CrossFit Lethbridge,Male,23,178 cm,80 kg,--,--,--,--,--,--,--,--,--,--,--,--
104093,Greg Crissman,Mid Atlantic,CrossFit PR Star,CrossFit PR Star,Male,43,6'5",255 lb,--,--,--,--,--,--,26:58,205 lb,155 lb,495 lb,320 lb,--
104094,Amanda Beers,North Central,Atlas CrossFit,Atlas CrossFit,Female,27,5'7",150 lb,--,--,--,--,--,--,--,165 lb,115 lb,245 lb,205 lb,27
104095,Eric Hernandez,Northern California,Moxie Red,CrossFit Moxie,Male,23,5'10",230 lb,--,--,--,--,--,--,--,115 lb,--,--,195 lb,--
104097,Jakub Bednarczyk,Europe,,,Male,24,181 cm,85 kg,2:59,--,2:31,--,--,1:10,--,110 kg,70 kg,180 kg,150 kg,39
104098,Joey Lenox,South Central,Hub City CrossFit,Hub City CrossFit,Male,24,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104099,Mike Iriarte,Latin America,CrossFit BEF,CrossFit BEF,Male,28,177 cm,80 kg,6:50,9:20,5:10,--,--,--,20:00,215 lb,155 lb,365 lb,285 lb,30
10410,Benjamin Green,South West,South Vegas CrossFit,South Vegas CrossFit,Male,32,6'1",170 lb,5:01,0:00,0:00,0:00,--,0:00,19:45,--,135 lb,295 lb,205 lb,--
104100,Tim Svensson,Europe,CrossFit Kalmar,CrossFit Kalmar,Male,28,177 cm,75 kg,5:45,--,2:57,--,--,1:03,20:55,112 kg,82 kg,200 kg,145 kg,--
104101,Dave Rosenberg,South West,CrossFit Stapleton,CrossFit Stapleton,Male,39,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104104,Jeremy Brassard,South East,,Armor CrossFit,Male,35,--,--,3:05,--,--,--,--,--,--,245 lb,165 lb,445 lb,315 lb,--
104107,Debbie Dwenger,Central East,CrossFit Endeavor,CrossFit Endeavor,Female,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104108,Michael Verton,Mid Atlantic,CrossFit Dragons Den,CrossFit Dragons Den,Male,32,5'8",180 lb,3:45,9:08,4:59,21:36,310,1:15,20:21,225 lb,175 lb,405 lb,365 lb,31
104109,Craig Du Bruyn,Africa,CrossFit B4C,CrossFit B4C,Male,44,187 cm,98 kg,--,--,--,--,--,--,--,--,--,--,--,--
10411,Brian Coyle,,,,Male,30,5'11",180 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
104110,Kevin Luiz,South West,Firebird CrossFit,Firebird CrossFit,Male,22,6'0",190 lb,5:11,10:41,--,27:53,305,1:15,--,205 lb,155 lb,385 lb,300 lb,--
104112,Jason Jannetti,Central East,,CrossFit Revive,Male,31,5'9",205 lb,7:01,--,3:48,--,--,--,--,--,--,380 lb,--,--
104117,Travis Hopkins,South Central,CrossFit Citadel,CrossFit Citadel,Male,28,6'1",190 lb,3:30,--,--,--,--,--,--,275 lb,220 lb,435 lb,335 lb,56
104119,Rodrigo Rocha,Latin America,,CrossFit Moema,Male,28,--,180 lb,--,--,--,--,--,--,--,255 lb,205 lb,395 lb,305 lb,--
10412,Cabot Wilkinson,South Central,Woodward CrossFit RWB,Woodward CrossFit,Male,30,5'11",200 lb,3:12,8:45,2:13,0:00,354,1:07,21:00,130 kg,110 kg,--,--,50
104120,Greg Hughes,Australia,Team BodyM,CrossFit BodyM,Male,30,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104121,ERIKA ARDILLO,Mid Atlantic,,CrossFit 724,Female,34,5'3",120 lb,--,--,--,--,--,--,--,--,--,265 lb,170 lb,32
104123,Danielle McClendon,South East,,CrossFit Citrus Park,Female,36,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104124,Eric Cole,Central East,,Inner Strength CrossFit,Male,32,5'10",260 lb,--,--,--,--,--,--,--,--,--,425 lb,340 lb,--
104125,Eli Lawrence,South Central,Hideaway Crossfit,Hideaway CrossFit,Male,25,6'0",185 lb,--,--,--,--,--,--,--,--,195 lb,--,300 lb,42
104126,David Claiborne,South Central,SuperHuman CrossFit,CrossFit Soul Ruckus,Male,31,6'0",202 lb,0:00,0:00,0:00,0:00,1,0:00,100:39,275 lb,215 lb,605 lb,435 lb,998
104127,Robert Gorvetzian,North East,CrossFit NYC,CrossFit NYC,Male,25,6'3",225 lb,3:50,--,--,23:30,340,--,--,225 lb,180 lb,550 lb,405 lb,27
104129,Liz Spinner,North East,,CrossFit RDF,Female,48,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10413,stephen Frew,Central East,CF Middle Tennessee Smooth is Fast,CrossFit Middle Tennessee (MT),Male,42,6'0",210 lb,6:45,10:56,0:00,0:00,--,1:30,0:00,200 lb,155 lb,325 lb,--,--
104130,Brogan Walters,South West,,CrossFit DTW,Male,22,5'10",190 lb,4:50,--,--,--,--,--,--,--,--,--,--,--
104134,VINICIO PEAHERRERA,Latin America,,CrossFit Cuenca,Male,27,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104136,Mandi Bonheur,Australia,,CrossFit Sandringham,Female,44,172 cm,62 kg,--,10:15,--,--,--,--,--,45 kg,37 kg,95 kg,75 kg,15
104137,Denise Fridl,Mid Atlantic,CrossFit Asheville,CrossFit Asheville,Female,43,5'6",154 lb,--,--,--,--,--,--,--,--,--,--,--,--
104139,Blake Johnson,North Central,Kearney CrossFit,Kearney CrossFit,Male,20,5'6",160 lb,--,--,--,--,--,--,--,245 lb,155 lb,405 lb,375 lb,--
10414,Erin Jenson,North West,,CrossFit Dragonfire,Female,31,5'0",119 lb,5:25,0:00,0:00,0:00,--,1:25,21:17,140 lb,110 lb,215 lb,195 lb,15
104140,Matt Dean,North Central,Templar Knights,CrossFit Templar,Male,30,6'0",180 lb,4:20,--,--,--,--,--,19:21,--,--,--,--,45
104141,simon johnsen,Europe,Team Butchers Lab,CrossFit Butcher's Lab,Male,39,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104142,Soloman Madron,South West,West Metro CrossFit,West Metro CrossFit,Male,30,5'7",197 lb,4:57,11:19,3:36,--,--,1:19,29:02,245 lb,165 lb,435 lb,345 lb,28
104143,Thuy Nguyen,Southern California,crossFit Trifecta,CrossFit Trifecta,Female,25,5'2",115 lb,--,--,--,--,--,--,--,--,--,--,--,--
104145,Katy Murray,North West,,Thorbeckes CrossFit,Female,26,5'0",114 lb,--,--,--,--,--,--,--,145 lb,95 lb,250 lb,190 lb,--
104147,Matt Martinec,Central East,Oakland County CrossFit,Oakland County CrossFit,Male,41,5'7",200 lb,2:32,--,2:04,--,287,--,--,235 lb,210 lb,465 lb,--,42
10415,ana jones,South Central,Omega CrossFit,Omega CrossFit,Female,37,--,--,0:00,0:00,0:00,0:00,--,0:00,0:00,105 lb,88 lb,230 lb,195 lb,--
104150,Blaine Guenther,South West,Roots,CrossFit Roots,Male,28,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104151,Sofia Denoux Maahr Hansen,Europe,CrossFit Fitness DK,CrossFit Field's,Female,42,171 cm,73 kg,--,--,--,--,--,--,31:00,55 kg,35 kg,120 kg,85 kg,0
104154,Audrey Cornwell,South Central,CrossFit 601,CrossFit 601,Female,25,5'2",130 lb,--,--,--,--,--,--,--,--,--,--,--,--
104156,Jenny Snider,Central East,CrossFit Crave,CrossFit Crave,Female,47,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104157,Courtney McGregor,Mid Atlantic,Hammer Down CrossFit Affiliate Team,Hammer Down CrossFit,Female,35,--,--,--,--,6:39,--,202,--,--,153 lb,113 lb,220 lb,201 lb,6
104159,Roberth Hernandez,Europe,Breathless Team,CrossFit Sabina,Male,43,172 cm,73 kg,--,--,--,--,--,--,--,--,--,--,--,--
10416,Kathleen Fink,,,,Female,57,--,--,4:48,0:00,2:06,0:00,--,0:00,0:00,--,--,185 lb,140 lb,--
104161,Jade Sharp,Australia,CrossFit Morayfield,CrossFit Morayfield,Female,32,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104163,Shelly Sturmey,Canada West,,CrossFit Fraser Valley,Female,38,4'11",118 lb,--,--,--,33:30,--,--,30:00,93 lb,78 lb,173 lb,148 lb,12
104164,Matt Shindeldecker,Central East,CrossFit Crave,CrossFit Crave,Male,38,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104165,Jose M Armenteros Ruiz,Europe,,CrossFit Sevilla,Male,31,175 cm,84 lb,--,--,--,--,--,--,--,--,--,--,--,--
104167,Matthew Clarke,Australia,CrossFit 2036 Matraville,CrossFit 2036 Matraville,Male,33,182 cm,--,--,--,--,--,--,--,--,--,--,--,--,--
104168,joe moreno,Southern California,CrossFit Intersect,CrossFit Intersect,Male,35,5'5",180 lb,--,--,--,--,--,1:16,--,230 lb,185 lb,450 lb,335 lb,36
10417,Stefanie Ramirez,,,,Female,37,5'3",125 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,--,--,--,--,--
104172,DAWN HAMELIN,North East,CrossFit BrickYard,CrossFit Brickyard,Female,27,5'4",--,--,--,--,--,--,--,--,90 lb,--,175 lb,135 lb,--
104175,Craig Wegert,Australia,Ironskull,CrossFit Ironskull,Male,40,184 cm,140 kg,--,--,1:58,--,--,--,--,185 kg,140 kg,280 kg,275 kg,--
104176,Sabrina Neal,South East,FireBase Infidels,CrossFit FireBase,Female,30,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104177,Amanda Dodgson,Canada West,,CrossFit Maple Ridge,Female,32,--,--,--,--,--,33:00,--,--,--,--,--,--,--,--
104179,Brandie Sharpe,Southern California,,CrossFit La Jolla,Female,41,--,--,--,--,--,--,--,--,--,--,--,--,--,--
10418,Maude Hecht,South Central,Get Lifted,Get Lifted CrossFit,Female,51,5'5",145 lb,0:00,0:00,0:00,0:00,0,0:00,0:00,110 lb,100 lb,250 lb,180 lb,15
104181,Josh Bridges,Australia,CrossFit New Beginning,CrossFit New Beginning,Male,23,--,90 kg,8:06,10:39,24:06,24:06,289,--,21:20,75 kg,60 kg,160 kg,120 kg,21
104182,Darren Twissell,Australia,,CrossFit 8848,Male,36,194 cm,95 kg,--,--,--,--,--,--,--,--,--,--,--,--
104183,Jeremiah Derksen,North West,Rocket Crossfit,Rocket CrossFit,Male,28,5'10",180 lb,2:38,8:17,2:04,21:07,388,0:50,21:30,265 lb,225 lb,430 lb,365 lb,58
104184,Sarah Denigan,Australia,Reebok CrossFit Gold Coast,CrossFit Reebok Gold Coast,Female,26,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104185,Bridget Armstrong,North East,,CrossFit Hyannis,Female,35,--,--,--,--,--,--,--,--,--,--,--,--,--,--
104187,Andrew Royce,Central East,,CrossFit Unbridled,Male,27,5'0",175 lb,--,--,--,--,--,--,--,--,--,--,--,--
104188,Aaron Engstrom,North West,Rainier CrossFit,Rainier CrossFit,Male,35,5'11",230 lb,2:46,9:06,1:06,--,423,1:16,22:26,305 lb,225 lb,515 lb,450 lb,39
10419,Neil Bennett,Australia,RapidCrossFit,Rapid CrossFit,Male,27,6'2",180 lb,0:00,0:00,0:00,0:00,--,0:00,0:00,110 lb,92 lb,205 lb,162 lb,--
